name,g,ab,r,hr,rbi,sb,avg,obp,r_score,r_trend,hr_score,hr_trend,rbi_score,rbi_trend,sb_score,sb_trend,avg_score,avg_trend,obp_score,obp_trend,total_score,total_trend
Jacoby Ellsbury,250,1041,111.456,23.328,88.128,38.88,0.296829971182,0.348056537102,1.99966717494,-1.43017895879,0.602609543987,-2.42557920833,0.733102434011,-2.13608174499,2.29750281612,-0.749723258166,1.30247846661,-1.78688286065,0.50041993582,-1.82136314406,7.43578037149,-10.349809175
David Ortiz,381,1367,99.9212598425,35.7165354331,109.700787402,0.425196850394,0.296269202634,0.391468005019,1.36048435417,0.57981875186,1.91937788034,0.174557248915,1.7245192032,-0.145624920337,-0.917379233608,-0.0326597230009,1.27888634849,0.797043856396,2.02537979332,0.751887424815,7.39126834592,2.12502263865
Robinson Cano,480,1876,105.3,30.375,108.3375,4.725,0.311300639659,0.369816779171,1.65854033628,0.0824691627157,1.35163000056,0.102488202948,1.66186684558,-0.342146125892,-0.557908924808,-0.033002629004,1.91127459336,-0.183164389517,1.26481462774,0.0503791800446,7.29021747871,-0.322976598704
Adrian Beltre,434,1680,97.4239631336,35.8341013825,115.341013825,1.4930875576,0.31369047619,0.353296703297,1.22209986237,0.297308894488,1.9318738788,0.291708729999,1.98372608982,-0.0432977993586,-0.82810189022,-0.0747748328608,2.01181751066,-0.0712726078057,0.684496712681,-0.000726314799174,7.00591216411,0.398946069662
Prince Fielder,485,1728,90.8536082474,33.4020618557,103.880412371,1.00206185567,0.291087962963,0.408874045802,0.858012079529,-0.262054132317,1.67337418293,-0.182563713083,1.45703325895,0.516538528765,-0.869152411503,-0.0327717798591,1.06090618758,0.88699288854,2.63681992069,0.236795439811,6.81699321817,1.16293723186
Matt Holliday,439,1641,100.742596811,28.4145785877,103.325740319,5.53530751708,0.301645338208,0.385311335817,1.40599768807,0.0563332870317,1.14325824785,-0.113690886831,1.4315422937,-0.0203308613848,-0.490165941407,-0.234386941109,1.50506598352,-0.321645431474,1.80910806054,-0.0738334317628,6.80480633229,-0.70755426553
Andrew McCutchen,469,1735,99.4797441365,24.1791044776,83.2452025586,26.2515991471,0.291066282421,0.376311844078,1.33601832801,0.339758015405,0.693072814089,0.649420847906,0.508704576942,0.868618913434,1.24174863476,-0.588188384375,1.05999406454,0.659225986653,1.49297353899,0.593662053606,6.33251195733,2.52249743263
Adrian Gonzalez,478,1850,91.5062761506,25.7573221757,110.485355649,1.01673640167,0.311891891892,0.382479655337,0.894178833673,-0.270849018545,0.860820414601,-0.68375483624,1.76057546714,0.15050512941,-0.867925596367,0.0484293783106,1.93614919193,-0.00759399669909,1.70963667043,-0.647205850663,6.29343498141,-1.41046919443
Paul Konerko,442,1624,82.0995475113,35.185520362,106.656108597,0.366515837104,0.303571428571,0.384368308351,0.372917039838,-0.542516293485,1.86293667827,-0.708606015819,1.58459543873,-0.775719800348,-0.92228505865,-0.0326597230009,1.58609861547,-0.275946459339,1.77598135235,-0.244196246795,6.26024406601,-2.57964453879
Evan Longoria,358,1330,96.3854748603,31.6759776536,116.748603352,9.05027932961,0.275187969925,0.365223012282,1.16455336763,-0.409578980364,1.48990996027,0.56566036392,2.04841443237,0.160237283242,-0.196308767274,-0.496655978371,0.391976884689,-0.0980936533706,1.10344459266,0.0291425385379,6.00199047035,-0.249288426406
Dustin Pedroia,375,1500,101.952,20.736,85.104,23.76,0.296666666667,0.368235294118,1.4730152135,-0.496362651005,0.327107766858,-0.471732583115,0.594129001686,-0.275502599081,1.03344702567,0.110769573854,1.29560807522,0.019649908119,1.20926015476,-0.203724873817,5.9325672377,-1.31690322505
Yoenis Cespedes,129,487,87.9069767442,28.8837209302,102.976744186,20.0930232558,0.29158110883,0.355555555556,0.694728276834,0,1.19312304303,0,1.41550354025,0,0.726882000079,0,1.08165334891,0,0.763845769143,0,5.87573597824,0
Buster Posey,301,1098,82.3455149502,24.7574750831,102.797342193,2.15282392027,0.31693989071,0.383683360258,0.386547009759,0.0,0.754547401141,0.0,1.40725879462,0.0,-0.772946892244,0.0,2.14852377112,0.0,1.75192046715,0.0,5.67585055155,0.0
Curtis Granderson,452,1645,112.539823009,38.7079646018,104.654867257,16.8451327434,0.246808510638,0.336853220697,2.05972583587,0.362965659351,2.23733469058,0.618496141482,1.49262474494,0.58333968541,0.455353242869,-0.196645102282,-0.801976588839,-0.155066548945,0.10686936936,0.0167270953216,5.54993129477,1.22981693034
David Wright,415,1557,92.9060240964,24.9831325301,100.322891566,18.3469879518,0.284521515735,0.365416899832,0.971744069484,0.154930909076,0.778532365527,-0.452586824328,1.29354090551,-0.212539052438,0.580910701378,-0.190323236095,0.784648898921,0.384951379979,1.11025548263,0.635412328764,5.51963242344,0.319845504958
Justin Upton,442,1641,104.457013575,23.8235294118,82.0995475113,20.8914027149,0.280926264473,0.360576923077,1.61182732551,0.72068538917,0.655279001379,-0.168560556684,0.456053910875,-0.224827003114,0.793627779066,-0.12859569416,0.633392925728,0.143438762767,0.940236577089,0.0704466147792,5.09041751965,0.412587512759
Jose Reyes,419,1742,104.391408115,11.2124105012,59.9284009547,42.1431980907,0.300803673938,0.35005279831,1.60819188315,-0.318593222691,-0.685147569393,-0.151320328732,-0.562861544009,-0.12737996863,2.57031131096,0.129776169447,1.46965628917,0.0761205068758,0.570544682883,0.49016220449,4.97069505275,0.0987653607598
Alex Rodriguez,358,1358,97.2905027933,28.9608938547,110.413407821,9.50279329609,0.272459499264,0.351159793814,1.21470432891,0.308559956837,1.20132569652,-0.622830654858,1.75726897359,-1.5436103783,-0.158477887672,0.466685005403,0.277187276104,0.0688444409791,0.609431267167,0.270915358518,4.90143965462,-1.05143627142
Mike Stanton,373,1324,86.4289544236,40.3914209115,100.761394102,6.9490616622,0.270392749245,0.349799732977,0.612825567007,0.684937910299,2.41626802586,0.519630729355,1.31369308886,0.362011563068,-0.371973870415,-0.0394337816884,0.190236945617,0.547970936813,0.561654993294,0.616179386907,4.72270475022,2.69129674475
Ian Kinsler,415,1666,116.718072289,23.421686747,75.7301204819,25.7638554217,0.262905162065,0.350288411117,2.29125815688,-0.109608566387,0.612567439546,0.204562042962,0.163335281172,0.103356830423,1.20097249187,-0.106032843809,-0.124773662284,-0.478267986838,0.578821299387,-0.745736447183,4.72218100657,-1.13172697083
Ryan Zimmerman,388,1498,96.0309278351,25.8865979381,95.6134020619,5.01030927835,0.292389853138,0.363420427553,1.14490659929,0.219086532221,0.874561040483,-0.101354884742,1.0771077306,0.185720358295,-0.53405662022,0.00865510718414,1.11567806608,-0.438561886846,1.04012332106,-0.536241541038,4.7183201373,-0.662696314926
Corey Hart,424,1612,100.103773585,33.2405660377,94.7547169811,7.25943396226,0.279156327543,0.342873176207,1.37059811894,-0.0260114574532,1.656208911,-0.178565437589,1.03764529245,-0.509286540331,-0.346026257776,-0.126495670152,0.558929831717,-0.195166718725,0.318338617848,-0.00607803373381,4.59569451418,-1.04160385798
Shin-Soo Choo,384,1461,86.90625,19.40625,81.421875,23.203125,0.284052019165,0.377514792899,0.639274288756,0.0559601971672,0.185769615571,-0.439097220437,0.424910235316,-0.646848412223,0.986891399459,-0.1408230287,0.764896688161,-0.307650535418,1.53523077541,-0.333926045577,4.53697300268,-1.81238504519
Hanley Ramirez,391,1485,93.6368286445,22.7877237852,88.2506393862,30.2455242967,0.26936026936,0.345508982036,1.01224066552,-0.558274556436,0.545183981747,-0.0283601027116,0.738738550558,0.179528934624,1.57564706147,-0.618227081874,0.146799439218,-0.726108702309,0.410929315076,-0.739128602789,4.42953901359,-2.4905701115
Carl Crawford,315,1223,101.828571429,16.9714285714,84.8571428571,36.0,0.282910874898,0.324200913242,1.46617557764,-1.63448021432,-0.0730257665902,-0.575700281171,0.5827842317,-0.990198620968,2.05673028461,-2.19705354063,0.716887557761,-1.79469792949,-0.337581415183,-1.83758171531,4.41197046993,-9.02971230189
Joe Mauer,366,1351,91.6229508197,9.73770491803,84.0983606557,3.98360655738,0.315321983716,0.398843930636,0.900644210704,-0.335547130474,-0.841892943198,-0.0240433313343,0.547913012481,0.11069046758,-0.619890583151,0.271278179626,2.08045673515,-0.221544417312,2.28448161636,0.268601499246,4.35171204835,0.0694352673316
Nelson Cruz,391,1459,87.0076726343,31.074168798,105.652173913,14.0869565217,0.276901987663,0.332082551595,0.644894493856,-0.0285944093774,1.42594413881,-0.47815416024,1.53845779028,-0.545612461728,0.22476537091,-0.719619305786,0.464087399948,-1.00442293442,-0.0607148940498,-0.721425602651,4.23743429975,-3.49782887421
Mark Teixeira,437,1641,99.7208237986,35.5881006865,112.324942792,2.22425629291,0.251675807434,0.347395833333,1.34937744806,-0.689364706858,1.90572664542,-0.186782381924,1.84511704762,-0.0215476630388,-0.766975033497,0.0721627738164,-0.597204332334,-0.0234815936752,0.477210706232,-0.40358775389,4.2132524815,-1.25260132557
Paul Goldschmidt,193,670,92.3316062176,23.5025906736,90.6528497409,18.4663212435,0.277611940299,0.353403141361,0.939913440009,0,0.621166658509,0,0.8491365063,0,0.59088715233,0,0.493955848353,0,0.688235673457,0,4.18329527896,0
Aramis Ramirez,422,1600,89.4454976303,29.9431279621,107.872037915,3.83886255924,0.285,0.341463414634,0.779983437019,0.548308456312,1.3057266387,-0.234685109299,1.64047568698,0.100676372682,-0.631991409141,0.356731229941,0.804779231356,1.046196,0.268816454473,1.07912729282,4.16779003938,2.89635424246
Bryce Harper,139,533,114.215827338,25.6402877698,68.7625899281,20.9784172662,0.270168855535,0.340067340067,2.15259946459,0,0.848380913512,0,-0.156870286256,0,0.800902332463,0,0.180817503546,0,0.219775088801,0,4.04560501666,0
Kevin Youkilis,344,1231,102.191860465,25.9011627907,95.1279069767,3.29651162791,0.264012997563,0.371663244353,1.48630677331,-0.62483885452,0.876109127968,-0.306223182211,1.05479591897,-0.388853486473,-0.677332800359,-0.284613879189,-0.0781658665637,-1.18623484387,1.32967733376,-1.03975036871,3.99139048709,-3.83051461497
Allen Craig,238,783,82.3613445378,25.1848739496,102.100840336,4.76470588235,0.300127713921,0.348130841121,0.387424186041,0,0.799975312896,0,1.37524978217,0,-0.554589450568,0,1.44121794571,0,0.503030090503,0,3.95230786675,0
Josh Willingham,395,1377,85.3063291139,32.8101265823,108.273417722,6.15189873418,0.257080610022,0.360565110565,0.550616726383,0.490929100707,1.61045781728,0.694786409108,1.65892182766,0.907218594808,-0.438617945487,-0.350147464348,-0.369818646169,-0.0768579318305,0.93982162668,-0.261466010838,3.95138140634,1.40446269761
Will Middlebrooks,75,267,73.44,32.4,116.64,8.64,0.288389513109,0.325174825175,-0.106940670809,0,1.56686576394,0,2.04342336736,0,-0.23060876478,0,0.947379585674,0,-0.303369796144,0,3.91674948524,0
Coco Crisp,331,1276,92.0120845921,13.2145015106,67.5407854985,58.7311178248,0.265673981191,0.324324324324,0.922207559245,-0.421665936757,-0.472346785806,-0.166196517422,-0.213020535994,-0.392191466415,3.95708750086,-0.678781287188,-0.00828655165429,-0.302894254483,-0.333246225531,-0.15816668848,3.85239496112,-2.11989615075
Edwin Encarnacion,381,1355,89.2913385827,34.0157480315,91.842519685,9.35433070866,0.268634686347,0.347826086957,0.771440911259,0.55126337138,1.73860243603,0.35924384297,0.903809957182,0.666193930377,-0.170889593578,0.455418836417,0.116273404509,0.677096979838,0.492324673471,1.25178115526,3.85156178888,3.96099811624
Carlos Beltran,357,1287,82.5882352941,27.6806722689,94.3865546218,9.0756302521,0.278943278943,0.360978925901,0.399997046083,-0.0296433850952,1.06525188401,0.688500269799,1.02072572012,0.288872695129,-0.194189390265,0.743915343233,0.549966654737,-1.09794604748,0.954358149068,-1.08492844496,3.79611006375,-0.491229569375
Billy Butler,478,1806,75.5774058577,21.3514644351,94.8953974895,1.35564853556,0.3073089701,0.373891625616,0.0115009313972,-0.146313941841,0.392525029838,0.589242253721,1.04411052165,0.586686441751,-0.839592008715,0.0474220602819,1.74334088866,-0.147994250524,1.4079560038,-0.147391932343,3.75984136663,0.781650631046
Chase Utley,301,1124,95.2624584718,20.4518272425,82.8837209302,20.4518272425,0.264234875445,0.366515837104,1.10232285587,-0.260837123885,0.296903253087,-0.112696593241,0.492092029779,-0.0715693074399,0.756878577926,0.0954215306099,-0.0688312324856,-0.286156069193,1.148858997,-0.258153511053,3.72822448117,-0.893991074202
Ryan Howard,366,1367,86.7540983607,34.5245901639,123.93442623,0.885245901639,0.256035113387,0.339331619537,0.630843000951,-0.855060193557,1.79268689273,-0.233106064391,2.37865202145,0.0768141366929,-0.878918409063,-0.0775886109924,-0.413803780843,-0.890001355627,0.193930667302,-0.777143139201,3.70339039253,-2.75608522707
Hunter Pence,470,1837,90.9957446809,24.4723404255,100.646808511,10.685106383,0.282525857376,0.337804272231,0.865888387552,-0.180046577044,0.724240647719,-0.146351087696,1.30842709914,0.222325405121,-0.0596346533059,-0.57253063879,0.70068946876,-0.451347814018,0.140277947339,-0.0011809979768,3.6798888972,-1.1291317104
Nick Swisher,448,1629,89.3169642857,27.4821428571,96.5491071429,1.80803571429,0.273787599754,0.365802011646,0.772860926702,-0.37733412505,1.04415033858,-0.31306040374,1.12010976325,0.11535961567,-0.801771728769,0.0116240644237,0.333061849971,-0.260424880821,1.12378370652,0.161381820572,3.59219485625,-0.662453908944
Lance Berkman,299,973,81.27090301,25.4648829431,86.1471571906,3.79264214047,0.275436793422,0.391416309013,0.326998768381,1.93421592066,0.829737263259,1.5784668836,0.64206919191,1.24961897855,-0.635855508876,-0.200788427044,0.402445148944,1.99249813534,2.02356381387,1.42309336322,3.58895867749,7.97710485434
Michael Bourn,454,1815,97.7709251101,4.63876651982,51.7400881057,55.3083700441,0.278787878788,0.346058502727,1.24132631497,0.138293759515,-1.38385536225,0.302943190499,-0.939170387121,0.391761609827,3.6709404009,-0.655284747614,0.543428807999,0.184612278863,0.430232900849,0.200242759345,3.56290267535,0.562568850436
Alejandro De Aza,204,706,92.9117647059,10.3235294118,59.5588235294,31.7647058824,0.29178470255,0.359335038363,0.972062177992,0,-0.779626087832,0,-0.579846148274,0,1.70265303238,0,1.09021874922,0,0.896611599012,0,3.3020733225,0
Torii Hunter,448,1687,85.7008928571,22.4196428571,95.4642857143,8.31696428571,0.284528749259,0.351437699681,0.572480969783,0.352983340534,0.506060930127,-0.34468020874,1.07025481702,0.215112606621,-0.257615058773,0.0013458815066,0.784953220811,0.519690723059,0.619193556034,0.246055944412,3.29532843501,0.990508287394
Alex Gordon,386,1495,95.689119171,18.8860103627,75.1243523316,11.7512953368,0.284949832776,0.362559241706,1.12596571089,-0.771147918873,0.130473726447,-1.14658102984,0.135496101595,-0.902005563305,0.0295004208195,-0.655015818205,0.802668643877,-0.376624860542,1.00987154866,-0.219679726514,3.23397615229,-4.07105491728
Brandon Phillips,452,1816,100.353982301,19.3539823009,78.1327433628,16.1283185841,0.285242290749,0.335532994924,1.38446311379,-0.204448446871,0.180214120204,-0.00895544262307,0.273752195307,0.517890460691,0.395426451287,-0.0380534341203,0.814972656056,0.126431872327,0.06049242328,-0.0682980355489,3.10932095993,0.324566973855
Jayson Werth,387,1415,90.8372093023,21.7674418605,72.8372093023,16.7441860465,0.271378091873,0.364741641337,0.857103353034,-0.621283517312,0.436738964992,-0.908900344055,0.0303862745448,-0.528860388564,0.446913940179,0.0686373053977,0.231691338442,0.0424145585255,1.08653497403,0.0569314767466,3.08936884522,-1.89106090926
Mike Napoli,361,1174,83.0193905817,35.9002770083,89.3019390582,4.03878116343,0.260647359455,0.355408388521,0.423888962949,0.272691214264,1.93890763748,0.197167255885,0.787052943355,0.13011193358,-0.61527789927,-0.156535734044,-0.21976177469,-0.0709908163661,0.758676079408,0.496927923442,3.07348594923,0.869371776761
Mike Morse,346,1194,75.8497109827,29.9653179191,92.7052023121,0.936416184971,0.295644891122,0.345146379045,0.0265903703858,0.64013418577,1.30808519293,0.108454001218,0.943456109859,0.663751300233,-0.874640492863,-0.0326597230009,1.25262091158,0.0121730430955,0.39819178206,-0.363291850325,3.05430387396,1.02856095699
Jay Bruce,460,1654,89.1,32.047826087,93.6782608696,7.74782608696,0.262394195889,0.33975387908,0.760838129287,0.171405966016,1.52943345726,0.306647178454,0.988174789614,0.573740039821,-0.305195907695,0.124602930993,-0.146270542638,-0.45328441233,0.20876381814,-0.288669713602,3.03574374397,0.434441989352
Derek Jeter,447,1892,106.55033557,11.2348993289,67.4093959732,15.5838926174,0.294397463002,0.352289156627,1.72782607709,-0.295942122966,-0.68275724841,0.189046117717,-0.219058781135,-0.172150382334,0.349911583854,-0.404363593151,1.20014030855,0.775887944336,0.649103571183,0.4178544306,3.02516551113,0.510332394201
Jason Kipnis,188,727,94.7872340426,18.0957446809,81.8617021277,31.0212765957,0.259972489684,0.334554334554,1.07598890408,0,0.0464769672834,0,0.44512329271,0,1.64050117428,0,-0.248154250367,0,0.0261140009578,0,2.98605008894,0
Melky Cabrera,415,1575,92.1253012048,12.8819277108,73.778313253,15.6144578313,0.302857142857,0.347621843805,0.928481312521,1.68696342806,-0.507695810826,0.496171244346,0.0736364220984,0.87615884607,0.352466883827,0.403038300286,1.55604786993,1.52186776089,0.485150011519,1.16295940463,2.88808668907,6.14715898429
Brett Gardner,325,1018,95.2061538462,5.98153846154,42.8676923077,48.8492307692,0.269155206287,0.365254237288,1.09920280731,-0.704999972571,-1.24113311833,0.194338005224,-1.34691750915,-0.46244197792,3.13094619444,-0.110697317826,0.138172221682,-0.568148221535,1.10454146599,-1.00445462562,2.88481206194,-2.65640411025
Ben Zobrist,464,1689,92.1724137931,17.4568965517,83.7931034483,19.900862069,0.259325044405,0.358509566969,0.931091996131,0.237326892066,-0.0214257313624,0.417364550122,0.533884361072,-0.0650801281808,0.710817022504,-0.478970327862,-0.275392949018,0.605168232121,0.867614405404,0.547496007656,2.74658910473,1.26330522592
Angel Pagan,428,1662,91.976635514,9.84112149533,68.5093457944,37.0934579439,0.280986762936,0.333885209713,0.92024319408,0.393465822708,-0.830900871119,-0.20053294984,-0.168508582047,-0.282365092211,2.14814508921,-0.392989023586,0.635938159227,-0.0487462915374,0.00260895559463,0.0633407697855,2.70752594495,-0.467826764681
Shane Victorino,433,1701,93.9076212471,17.2101616628,69.2147806005,34.4203233256,0.263962375073,0.333687002653,1.02724629002,-0.399747759135,-0.0476510015681,-0.441200274283,-0.136089039626,-0.347720528382,1.9246668291,0.113901302298,-0.0802956075334,0.00571539610499,-0.00435367030242,0.00490050770866,2.68352380009,-1.06415135569
Andre Ethier,423,1560,83.1063829787,20.6808510638,89.2340425532,1.53191489362,0.289102564103,0.360889395667,0.428709534973,0.106918997709,0.32124602692,-0.305378354068,0.783932635702,0.0243077479502,-0.824855863837,-0.038572011388,0.977378385243,-0.138376239455,0.951213127281,-0.107038720522,2.63762384628,-0.458138579774
Rickie Weeks,435,1692,102.04137931,26.0689655172,72.6206896552,13.4068965517,0.255319148936,0.348586118252,1.47796805327,-0.608028779339,0.893944756583,-0.432008540712,0.0204357194751,-0.375251270357,0.167911287382,0.182609814883,-0.443925152584,-0.587186376055,0.51902308455,-0.477713924642,2.63535774867,-2.29757907622
Adam Jones,462,1796,86.6103896104,26.6493506494,82.0519480519,12.2727272727,0.283964365256,0.326435592344,0.622879565008,0.552176212664,0.955633466195,0.465772444624,0.453866390953,0.168884852664,0.0730929511072,0.302202190119,0.761208996727,0.0543301573048,-0.259081514402,0.234692560763,2.60759985559,1.77805841814
B.J. Upton,453,1669,89.4039735099,24.6754966887,79.0331125828,38.9801324503,0.24206111444,0.31696905016,0.777682431184,-0.117752581177,0.745833977792,0.505555040597,0.315130304056,0.475163437408,2.30587404652,-0.416091216436,-1.00170450205,0.256084245217,-0.591622603474,-0.252529323815,2.55119365403,0.450429601793
Jimmy Rollins,386,1549,99.4663212435,19.725388601,72.1865284974,32.3160621762,0.255003227889,0.32462253194,1.33527451563,0.485267426774,0.219690623185,0.375304564249,0.000483052055595,-0.0741958702645,1.74874728607,-0.0340926471776,-0.457216280786,0.211154354423,-0.32277077597,0.0339318710974,2.52420842018,0.997369699101
Chase Headley,435,1595,80.0689655172,17.1310344828,80.8137931034,17.5034482759,0.278369905956,0.357458563536,0.260394944927,0.488649547125,-0.0560613714468,0.890066341724,0.396964723313,1.22166294821,0.510389457208,-0.0303628676277,0.525844254703,0.409498194202,0.830694712932,0.819472989271,2.46822672164,3.7989871529
Norichika Aoki,151,520,86.9006622517,10.7284768212,53.642384106,32.1854304636,0.288461538462,0.354561101549,0.638964650854,0,-0.736584524969,0,-0.851746906813,0,1.73782626936,0,0.950409767448,0,0.728912547282,0,2.46778180316,0
Brett Lawrie,168,644,95.4642857143,19.2857142857,70.3928571429,19.2857142857,0.277950310559,0.335704125178,1.11350685346,0,0.172957962989,0,-0.0819483846527,0,0.659389699925,0,0.50819143839,0,0.0665038939859,0,2.4386014641,0
Michael Young,472,1898,91.2966101695,13.7288135593,90.6101694915,4.1186440678,0.299262381454,0.34110787172,0.882560462439,-0.475047084116,-0.417680935718,-0.680625205235,0.847175057639,-0.496130397179,-0.608601234806,-0.11370117724,1.40481250564,-0.104154256592,0.256326928144,-0.17610429399,2.36459278333,-2.04576241435
Austin Jackson,441,1752,108.734693878,11.0204081633,55.8367346939,22.4081632653,0.280251141553,0.345698093766,1.84886948901,0.345389571386,-0.705555356936,0.647730598185,-0.750901525553,0.762871201767,0.920431347613,-0.616806308055,0.604989799802,0.10264485986,0.417572439829,0.559376108208,2.33540619377,1.80120603135
Carlos Quentin,335,1158,82.2089552239,31.9164179104,101.552238806,1.45074626866,0.251295336788,0.348888888889,0.378979727804,-0.157957880678,1.51546617865,-0.173879828545,1.35003779883,-0.444241681991,-0.831641688598,-0.130748745639,-0.61321112957,0.380469266613,0.529658824126,0.55996123744,2.32928971125,0.0336023672003
Salvador Perez,115,437,81.7043478261,19.7217391304,84.5217391304,0.0,0.311212814645,0.33909287257,0.351017556528,0,0.219302723634,0,0.567370142045,0,-0.952926359323,0,1.90757970337,0,0.185543953874,0,2.27788772013,0
Desmond Jennings,212,773,102.396226415,17.5754716981,56.5471698113,40.5,0.248382923674,0.327167630058,1.49763145012,0,-0.00882246610253,0,-0.718252184708,0,2.4329373651,0,-0.735739389118,0,-0.23336646301,0,2.23438831228,0
Wilin Rosario,133,450,88.9172932331,37.7593984962,96.2255639098,4.87218045113,0.262222222222,0.302277432712,0.750713668306,0,2.13651229559,0,1.1052407442,0,-0.545604407513,0,-0.153505654288,0,-1.10771035459,0,2.1856462917,0
Alexis Rios,449,1709,88.7572383073,21.2873051225,80.4587973274,24.5345211581,0.273259215916,0.312534209086,0.74184443003,-0.0138434820599,0.385705583597,0.0586825119583,0.380650245317,-0.0650995985513,1.09819821315,-0.574271092174,0.310832190371,0.328184767555,-0.747409885892,0.0988909713227,2.16982077658,-0.16745592195
David Freese,311,1074,72.4051446945,17.7106109325,88.5530546624,2.60450160772,0.295158286778,0.362876254181,-0.164285849305,0.47115508936,0.00554138390777,0.402629569246,0.752636595835,-0.167280400357,-0.735185926885,0.133075845163,1.23214895894,-0.214167106237,1.0210075761,0.695537986015,2.11186273859,1.32095098319
Chipper Jones,333,1159,78.3243243243,20.4324324324,86.5945945946,3.89189189189,0.276100086281,0.365398956003,0.163717892501,0.11985641611,0.294841792961,0.0949446606348,0.662631993424,0.251698127715,-0.627558073493,-0.31324994036,0.430350571836,0.396752852423,1.10962515105,0.0303501951699,2.03360932828,0.580352311692
Dan Uggla,474,1712,93.6455696203,30.0759493671,90.5696202532,3.07594936709,0.247663551402,0.342611336032,1.01272503547,-0.250485515032,1.31984412833,-0.715043973654,0.845311543474,-0.525230530198,-0.695772152405,-0.0268469624392,-0.766004131458,-1.07174406803,0.309140685279,-0.238569392875,2.02524510868,-2.82792044223
Jason Heyward,428,1503,85.5420560748,22.3317757009,74.1869158879,15.5186915888,0.260811709914,0.352055587724,0.563679233358,0.0547491541515,0.4967215946,0.271679880509,0.0924145010073,0.056515181403,0.344460675268,0.326466498729,-0.212847379352,-0.102518918594,0.640898753037,-0.775149811198,1.92532737792,-0.168258014999
Justin Morneau,284,1065,77.0070422535,23.3873239437,92.9788732394,0.570422535211,0.278873239437,0.351575456053,0.0907223973042,-0.722558766191,0.608915042407,-0.691292428685,0.956033156187,-0.408363855878,-0.905238137853,0.0154491094936,0.547020019587,-1.36315565406,0.62403266764,-1.45680098171,1.92148514527,-4.62672257703
